DistanceToObstacle,Velocity,ProximityLeft,ProximityRight,Altitude,Class
141.02,2.03,24.57,37.51,13.64,1,Forward
85.06,2.03,50.59,37.36,13.64,1,Forward
133.09,2.01,20.60,55.69,13.66,1,Forward
43.58,2.04,93.32,31.42,13.69,1,Forward
97.35,2.07,21.77,71.35,13.71,1,Forward
66.91,2.07,11.88,75.23,13.71,1,Forward
31.91,2.11,18.64,77.00,13.73,1,Forward
75.60,2.15,20.32,16.56,13.75,1,Forward
77.99,2.19,58.84,15.43,13.77,1,Forward
87.90,2.24,17.30,75.44,13.79,1,Forward
35.20,2.24,19.51,79.16,13.79,1,Forward
82.12,2.28,47.88,95.22,13.82,1,Forward
122.85,2.32,33.81,35.30,13.84,1,Forward
77.40,2.37,61.37,90.54,13.86,1,Forward
91.56,2.41,99.29,19.09,13.89,1,Forward
60.55,2.41,82.31,86.46,13.89,1,Forward
73.49,2.46,80.20,58.39,13.91,1,Forward
134.62,1.86,88.95,91.02,13.92,1,Forward
88.80,1.87,81.71,23.26,13.94,1,Forward
63.18,1.89,55.66,26.93,13.96,1,Forward
65.24,1.89,59.71,53.62,13.96,1,Forward
88.37,1.91,24.32,60.67,13.97,1,Forward
109.35,1.93,61.08,63.85,13.99,1,Forward
60.61,1.93,20.25,50.76,13.99,1,Forward
72.38,1.95,87.39,37.00,14.01,1,Forward
148.34,1.97,62.37,46.03,14.03,1,Forward
102.33,2.00,34.14,81.69,14.05,1,Forward
53.63,2.00,90.96,61.42,14.05,1,Forward
78.40,2.02,38.50,48.46,14.07,1,Forward
115.20,2.05,16.65,51.71,14.08,1,Forward
71.18,2.08,15.48,16.28,14.10,1,Forward
70.83,2.11,91.19,16.82,14.13,1,Forward
123.28,2.14,44.48,77.73,14.15,1,Forward
47.84,2.17,98.59,44.58,14.17,1,Forward
95.77,2.20,31.67,76.19,14.19,1,Forward
145.60,2.20,59.36,57.24,14.19,1,Forward
149.13,2.24,52.45,63.94,14.21,1,Forward
78.85,2.27,54.55,45.13,14.23,1,Forward
53.35,2.31,11.27,26.04,14.26,1,Forward
73.11,2.35,76.48,75.82,14.28,1,Forward
71.63,2.35,81.52,27.61,14.28,1,Forward
90.80,2.34,42.91,48.37,14.30,1,Forward
84.04,2.31,59.09,16.90,14.33,1,Forward
69.59,2.35,60.43,67.38,14.35,1,Forward
111.20,2.35,31.11,72.27,14.35,1,Forward
94.03,2.38,77.64,87.40,14.37,1,Forward
54.86,2.40,32.94,66.56,14.40,1,Forward
115.20,2.33,57.44,27.78,14.42,1,Forward
87.58,2.33,83.88,32.65,14.42,1,Forward
40.95,2.32,92.44,97.21,14.44,1,Forward
82.34,2.33,56.92,62.86,14.46,1,Forward
36.55,2.35,73.03,12.91,14.49,1,Forward
50.51,2.35,96.33,10.91,14.49,1,Forward
124.33,2.36,48.97,98.23,14.51,1,Forward
144.55,2.38,96.05,45.19,14.53,1,Forward
123.27,2.38,27.63,84.17,14.53,1,Forward
123.06,2.40,50.01,45.73,14.56,1,Forward
127.00,2.41,66.55,64.55,14.58,1,Forward
90.18,2.43,18.49,67.97,14.60,1,Forward
65.25,2.43,55.78,43.52,14.60,1,Forward
131.06,2.45,34.13,91.33,14.63,1,Forward
114.97,2.47,32.55,27.19,14.65,1,Forward
148.09,2.49,94.06,81.09,14.68,1,Forward
107.14,2.52,28.17,94.33,14.70,1,Forward
124.62,2.52,70.08,11.79,14.70,1,Forward
97.91,2.54,89.31,88.76,14.72,1,Forward
61.53,2.56,75.36,66.02,14.75,1,Forward
41.70,2.59,11.26,78.02,14.78,1,Forward
52.54,2.59,39.42,99.94,14.78,1,Forward
53.63,2.61,67.27,18.25,14.80,1,Forward
71.88,2.64,35.48,19.80,14.83,1,Forward
94.89,2.66,41.17,82.51,14.85,1,Forward
51.52,2.66,20.26,53.36,14.85,1,Forward
136.17,2.69,13.13,66.76,14.88,1,Forward
112.72,2.71,36.14,28.98,14.91,1,Forward
126.07,2.74,72.00,81.01,14.93,1,Forward
93.25,2.77,39.67,45.48,14.96,1,Forward
85.00,2.77,51.67,48.21,14.96,1,Forward
143.02,2.79,77.64,39.49,14.99,1,Forward
30.67,2.82,22.52,73.59,15.02,1,Forward
106.38,2.85,33.21,74.65,15.04,1,Forward
111.61,2.85,29.74,55.13,15.04,1,Forward
131.29,2.88,39.41,79.12,15.07,1,Forward
96.61,2.91,46.30,65.05,15.10,1,Forward
85.94,2.94,90.26,30.90,15.13,1,Forward
41.59,2.94,32.20,98.58,15.13,1,Forward
144.00,2.97,76.00,60.08,15.16,1,Forward
140.14,3.00,28.40,95.22,15.19,1,Forward
34.32,3.04,67.96,15.88,15.22,1,Forward
135.88,3.07,11.76,46.62,15.25,1,Forward
40.81,3.10,23.43,35.37,15.28,1,Forward
115.03,3.14,76.66,33.78,15.31,1,Forward
32.72,3.14,65.42,54.60,15.31,1,Forward
106.13,3.17,88.15,86.14,15.34,1,Forward
45.33,3.21,98.62,16.38,15.37,1,Forward
59.68,3.25,32.38,74.26,15.41,1,Forward
60.68,3.25,34.72,66.25,15.41,1,Forward
49.39,3.29,88.57,89.50,15.44,1,Forward
42.22,3.33,62.39,62.44,15.47,1,Forward
125.17,3.36,33.81,32.61,15.51,1,Forward
50.50,3.36,61.45,87.91,15.51,1,Forward
38.70,3.40,37.87,71.28,15.54,1,Forward
135.20,3.45,26.83,64.54,15.57,1,Forward
143.52,3.49,51.64,17.37,15.61,1,Forward
118.75,3.49,24.99,51.38,15.61,1,Forward
60.47,3.53,36.58,52.53,15.64,1,Forward
77.05,3.58,23.73,57.54,15.68,1,Forward
142.31,3.65,20.97,73.26,15.71,1,Forward
51.13,3.71,86.86,62.61,15.75,1,Forward
142.27,3.78,78.04,62.36,15.79,1,Forward
55.71,3.85,19.88,35.86,15.82,1,Forward
34.27,3.93,77.47,58.17,15.86,1,Forward
127.23,3.93,42.79,41.38,15.86,1,Forward
58.97,4.00,14.32,11.39,15.90,1,Forward
89.13,4.08,80.31,22.38,15.94,1,Forward
121.46,4.17,30.89,50.24,15.98,1,Forward
137.34,4.17,79.38,54.74,15.98,1,Forward
129.85,4.25,73.68,66.54,16.02,1,Forward
45.04,4.34,16.11,62.36,16.06,1,Forward
146.70,4.40,51.90,78.73,16.11,1,Forward
123.45,4.40,31.68,39.55,16.11,1,Forward
60.83,4.41,14.58,91.37,16.15,1,Forward
99.09,4.51,56.02,44.33,16.19,1,Forward
112.97,4.61,47.08,84.00,16.24,2,Forward
120.85,4.71,94.96,53.77,16.28,2,Forward
108.43,4.71,48.46,40.23,16.28,1,Forward
37.10,4.81,40.68,23.79,16.33,1,Forward
43.62,4.92,66.63,27.07,16.37,1,Forward
134.06,4.99,57.82,82.56,16.42,1,Forward
118.75,4.99,66.29,31.27,16.42,1,Forward
115.40,5.10,58.64,11.72,16.47,1,Forward
116.73,5.20,53.91,24.63,16.52,1,Forward
117.83,5.31,41.56,37.80,16.57,1,Forward
138.22,5.31,82.85,49.49,16.57,1,Forward
80.64,5.41,29.86,62.56,16.61,1,Forward
113.49,5.52,22.39,91.98,16.67,1,Forward
102.82,5.63,71.70,73.32,16.72,1,Forward
117.84,5.73,39.71,28.69,16.77,2,Forward
131.76,5.73,75.55,71.34,16.77,2,Forward
138.36,5.84,14.40,62.96,16.82,2,Forward
73.93,5.94,16.82,44.64,16.87,2,Forward
35.83,6.05,39.53,62.45,16.93,2,Forward
107.50,6.05,36.37,31.62,16.93,2,Forward
35.34,6.16,83.28,55.54,16.98,1,Forward
136.15,6.26,92.12,35.72,17.04,1,Forward
107.38,6.37,70.02,61.55,17.09,2,Forward
59.73,6.37,48.12,82.10,17.09,2,Forward
111.58,6.48,62.44,95.43,17.15,1,Forward
71.08,6.58,11.70,62.85,17.21,1,Forward
141.01,6.80,73.47,66.24,17.32,2,Forward
59.91,6.80,44.35,75.38,17.32,1,Forward
128.68,6.91,83.47,40.13,17.38,1,Forward
139.34,7.02,46.64,34.22,17.44,1,Forward
148.92,7.12,79.49,30.22,17.50,2,Forward
30.10,7.12,52.35,80.25,17.50,2,Forward
39.51,7.23,85.53,12.90,17.56,1,Forward
143.25,7.34,65.67,48.30,17.62,1,Forward
112.86,7.45,30.67,68.66,17.69,2,Forward
92.44,7.45,81.34,14.85,17.69,2,Forward
42.26,7.55,34.93,66.07,17.75,1,Forward
69.31,7.66,49.80,48.70,17.81,1,Forward
101.46,7.77,89.64,26.90,17.87,1,Forward
110.68,7.77,28.73,93.59,17.87,1,Forward
84.47,7.87,50.97,75.17,17.94,1,Forward
48.61,7.98,24.17,32.73,18.00,1,Forward
87.74,8.09,36.91,53.77,18.07,2,Forward
55.83,8.09,64.57,61.73,18.07,2,Forward
45.89,8.19,13.27,80.04,18.13,1,Forward
138.42,8.30,76.70,87.09,18.20,1,Forward
139.95,8.41,38.89,74.15,18.26,2,Forward
128.14,8.41,43.04,99.33,18.26,2,Forward
114.42,8.51,73.73,57.54,18.33,1,Forward
84.64,8.62,97.49,75.66,18.39,1,Forward
138.74,8.72,27.34,25.18,18.46,2,Forward
137.19,8.81,93.33,27.85,18.53,2,Forward
68.88,8.81,12.56,50.17,18.53,1,Forward
57.06,8.90,40.64,14.13,18.60,1,Forward
140.07,9.00,56.99,83.27,18.66,1,Forward
50.81,9.11,58.89,99.64,18.73,1,Forward
92.88,9.21,21.14,63.38,18.80,2,Forward
48.37,9.21,46.86,26.01,18.80,2,Forward
55.60,9.31,66.53,51.62,18.87,2,Forward
48.44,9.41,17.78,52.94,18.93,2,Forward
116.49,9.51,93.31,94.85,19.00,2,Forward
43.74,9.62,15.80,22.90,19.07,2,Forward
88.58,9.62,64.31,31.00,19.07,1,Forward
85.38,9.72,78.44,76.11,19.14,1,Forward
83.38,9.82,32.77,73.35,19.21,1,Forward
51.08,9.82,64.29,99.78,19.21,1,Forward
114.03,9.93,34.61,66.91,19.28,1,Forward
31.66,10.03,19.12,85.33,19.35,1,Forward
142.95,10.13,83.59,68.69,19.42,1,Forward
106.84,10.13,62.16,65.30,19.42,1,Forward
39.50,10.24,63.66,35.71,19.49,2,Forward
45.80,10.33,28.35,31.42,19.56,2,Forward
82.84,10.43,99.40,98.15,19.63,1,Forward
89.10,10.43,22.40,34.56,19.63,1,Forward
86.02,10.54,15.25,58.82,19.70,1,Forward
57.25,10.64,54.24,58.66,19.77,1,Forward
81.80,10.74,87.80,98.73,19.84,1,Forward
78.55,10.74,76.13,79.50,19.84,1,Forward
86.51,10.84,85.27,56.55,19.91,2,Forward
68.70,10.93,16.91,56.63,19.98,2,Forward
148.13,11.03,24.06,11.23,20.05,1,Forward
140.15,11.03,47.23,21.48,20.05,1,Forward
75.88,11.13,43.72,17.82,20.12,1,Forward
66.05,11.23,95.93,32.97,20.19,1,Forward
108.79,11.33,78.59,47.72,20.27,1,Forward
88.67,11.33,37.58,22.97,20.27,1,Forward
40.21,11.42,50.75,77.91,20.34,1,Forward
82.98,11.52,37.56,79.69,20.41,1,Forward
65.61,11.52,29.68,70.79,20.41,1,Forward
38.08,11.62,92.89,69.18,20.48,1,Forward
140.89,11.72,12.00,53.41,20.55,2,Forward
123.93,11.81,44.85,78.15,20.62,2,Forward
119.73,11.81,85.54,46.71,20.62,2,Forward
83.84,11.90,85.06,66.00,20.69,1,Forward
49.29,12.00,91.15,57.62,20.76,1,Forward
85.35,12.00,22.69,69.44,20.76,1,Forward
74.48,12.09,87.42,85.71,20.83,1,Forward
66.68,12.19,46.21,66.26,20.90,1,Forward
46.83,12.28,56.24,29.07,20.97,1,Forward
49.53,12.28,42.07,12.68,20.97,2,Forward
57.48,12.37,87.93,62.43,21.04,2,Forward
125.09,12.46,49.98,76.17,21.11,1,Forward
80.09,12.56,57.68,98.36,21.18,1,Forward
44.81,12.65,87.23,52.57,21.25,2,Forward
95.92,12.65,81.85,70.00,21.25,2,Forward
85.03,12.74,78.28,71.01,21.32,2,Forward
35.40,12.83,43.13,66.20,21.39,2,Forward
92.25,12.92,67.46,84.11,21.46,1,Forward
109.52,13.01,27.01,71.76,21.53,2,Forward
81.34,13.10,28.42,43.23,21.60,2,Forward
59.63,13.10,25.14,12.56,21.60,1,Forward
132.37,13.18,29.82,53.12,21.67,1,Forward
143.94,13.27,65.76,53.08,21.74,1,Forward
69.10,13.36,65.80,53.09,21.80,1,Forward
94.25,13.45,51.23,87.94,21.87,1,Forward
98.35,13.45,62.20,89.45,21.87,1,Forward
90.31,13.54,44.93,88.19,21.94,1,Forward
117.22,13.63,80.80,16.47,22.01,2,Forward
46.12,13.63,62.63,46.73,22.01,2,Forward
122.73,13.71,17.94,67.29,22.07,1,Forward
69.12,13.80,22.89,27.83,22.14,1,Forward
114.11,13.88,84.70,97.40,22.21,1,Forward
116.07,13.97,28.02,98.39,22.27,1,Forward
105.02,14.05,68.76,56.01,22.34,1,Forward
143.69,14.05,46.69,53.06,22.34,1,Forward
71.55,14.14,88.15,24.71,22.40,1,Forward
139.82,14.22,28.96,12.16,22.47,1,Forward
43.73,14.31,96.94,47.21,22.53,2,Forward
141.64,14.31,55.36,24.61,22.53,2,Forward
50.86,14.39,26.34,17.54,22.60,1,Forward
70.11,14.47,43.05,96.73,22.66,1,Forward
32.75,14.47,26.21,70.93,22.66,2,Forward
50.34,14.55,11.97,83.03,22.72,2,Forward
71.45,14.63,34.78,34.54,22.78,2,Forward
119.28,14.71,93.69,23.03,22.85,2,Forward
65.01,14.71,60.17,64.28,22.85,1,Forward
51.01,14.79,75.39,97.20,22.91,1,Forward
82.45,14.87,96.12,36.06,22.97,2,Forward
79.88,14.94,97.32,58.60,23.03,1,Forward
138.71,15.02,29.75,15.43,23.09,1,Forward
31.23,15.10,21.71,84.86,23.15,1,Forward
81.31,15.10,18.31,89.25,23.15,1,Forward
128.41,15.18,96.61,82.90,23.21,1,Forward
93.24,15.26,40.97,14.49,23.27,1,Forward
84.34,15.33,59.00,44.24,23.32,1,Forward
118.55,15.41,47.62,24.21,23.38,1,Forward
60.34,15.49,34.41,97.36,23.44,1,Forward
99.09,15.56,63.22,93.66,23.49,1,Forward
64.62,15.56,60.62,31.12,23.49,1,Forward
88.46,15.64,40.13,67.03,23.55,1,Forward
52.71,15.71,65.25,34.71,23.60,2,Forward
69.13,15.78,90.76,66.92,23.66,1,Forward
119.04,15.86,51.40,85.80,23.71,1,Forward
72.86,15.93,70.40,36.51,23.77,2,Forward
32.04,15.93,44.53,77.14,23.77,2,Forward
144.02,16.07,71.93,54.11,23.87,1,Forward
44.77,16.07,18.95,31.31,23.87,1,Forward
42.80,16.14,92.47,11.67,23.92,2,Forward
55.52,16.21,84.75,37.78,23.97,2,Forward
113.56,16.28,75.17,92.48,24.02,1,Forward
123.17,16.34,24.27,81.02,24.07,1,Forward
56.26,16.34,82.31,27.48,24.07,1,Forward
50.47,16.41,15.51,11.96,24.12,1,Forward
125.46,16.48,27.16,19.06,24.16,1,Forward
120.10,16.55,99.52,11.17,24.21,1,Forward
85.94,16.62,41.76,75.15,24.26,1,Forward
124.03,16.69,28.41,68.56,24.30,1,Forward
86.43,16.75,52.38,38.35,24.35,1,Forward
63.02,16.82,75.01,72.01,24.39,1,Forward
38.97,16.82,89.22,85.46,24.39,1,Forward
127.94,16.88,84.47,72.34,24.43,1,Forward
66.43,16.95,39.30,31.17,24.48,1,Forward
144.01,17.01,92.29,23.35,24.52,1,Forward
39.59,17.08,28.66,77.41,24.56,2,Forward
120.65,17.14,10.78,51.02,24.60,2,Forward
71.09,17.14,53.18,55.34,24.60,1,Forward
145.50,17.20,64.21,52.38,24.64,1,Forward
77.62,17.26,62.92,76.88,24.67,1,Forward
37.75,17.32,75.17,72.51,24.71,1,Forward
121.11,17.38,34.35,70.36,24.75,1,Forward
55.18,17.44,83.40,93.92,24.78,1,Forward
78.71,17.50,34.21,50.83,24.82,1,Forward
102.00,17.56,59.78,54.18,24.85,1,Forward
139.97,17.56,11.95,80.88,24.85,1,Forward
37.22,17.62,60.47,14.81,24.89,1,Forward
139.39,17.68,64.11,68.34,24.92,1,Forward
39.82,17.74,46.45,76.45,24.95,1,Forward
46.91,17.79,89.47,75.64,24.98,1,Forward
98.59,17.85,89.10,59.78,25.01,1,Forward
88.14,17.85,83.02,28.90,25.01,1,Forward
42.61,17.91,22.03,80.64,25.04,1,Forward
50.23,17.96,79.76,71.46,25.07,1,Forward
64.85,17.96,67.54,64.27,25.07,1,Forward
55.25,18.02,97.96,19.24,25.09,1,Forward
134.10,18.07,67.01,48.75,25.12,1,Forward
126.20,18.12,24.03,41.58,25.14,1,Forward
101.16,18.12,76.84,90.97,25.14,1,Forward
47.04,18.18,15.05,82.29,25.17,1,Forward
119.20,18.23,93.00,15.21,25.19,1,Forward
123.29,18.28,49.54,87.44,25.21,1,Forward
116.62,18.28,94.71,80.42,25.21,1,Forward
71.61,18.33,76.03,74.13,25.23,1,Forward
66.63,18.38,28.93,64.55,25.25,1,Forward
134.07,18.38,75.83,22.44,25.25,1,Forward
135.86,18.43,98.78,36.32,25.27,1,Forward
86.08,18.48,94.67,84.13,25.29,1,Forward
126.65,18.53,84.34,54.54,25.31,1,Forward
85.86,18.53,98.99,42.64,25.31,1,Forward
43.28,18.58,95.47,42.57,25.32,1,Forward
127.52,18.63,87.26,34.97,25.34,1,Forward
87.44,18.63,71.66,71.60,25.34,1,Forward
140.88,18.68,78.68,86.03,25.35,1,Forward
75.09,18.72,96.17,73.92,25.37,1,Forward
84.01,18.77,70.95,55.77,25.38,1,Forward
40.84,18.77,79.22,44.43,25.38,1,Forward
112.56,18.81,41.38,68.84,25.39,1,Forward
58.42,18.86,11.68,32.16,25.40,1,Forward
92.91,18.86,26.84,73.34,25.40,1,Forward
71.36,18.90,10.82,25.22,25.41,1,Forward
139.96,18.95,95.39,51.30,25.42,1,Forward
95.40,18.99,70.35,81.51,25.43,1,Forward
68.39,18.99,88.47,49.14,25.43,1,Forward
124.34,19.08,67.44,17.66,25.44,1,Forward
93.70,19.12,92.21,55.80,25.44,2,Forward
61.15,19.16,61.56,96.77,25.45,2,Forward
142.15,19.16,24.40,30.64,25.45,2,Forward
40.95,19.19,30.15,80.09,25.45,2,Forward
89.33,19.23,92.80,74.21,25.45,1,Forward
51.24,19.23,48.12,17.73,25.45,1,Forward
32.09,19.27,54.15,85.13,25.45,1,Forward
98.35,19.31,20.92,83.49,25.45,1,Forward
97.99,19.35,33.59,33.37,25.45,1,Forward
45.39,19.35,21.90,64.31,25.45,1,Forward
40.23,19.39,82.97,22.29,25.45,1,Forward
68.77,19.42,44.04,60.69,25.44,1,Forward
100.72,19.42,65.43,98.22,25.44,1,Forward
44.41,19.46,36.22,74.92,25.44,1,Forward
69.53,19.50,61.25,71.92,25.43,1,Forward
51.85,19.53,18.25,30.20,25.43,1,Forward
86.34,19.53,47.25,94.02,25.43,1,Forward
68.43,19.57,32.26,83.04,25.42,1,Forward
125.25,19.60,82.40,86.40,25.41,1,Forward
136.39,19.63,20.16,42.58,25.40,1,Forward
76.30,19.63,35.11,93.28,25.40,1,Forward
76.70,19.67,89.11,16.36,25.39,1,Forward
79.85,19.70,70.54,64.58,25.38,1,Forward
40.55,19.70,86.35,69.83,25.38,1,Forward
102.99,19.73,93.96,99.04,25.36,1,Forward
44.79,19.76,98.59,26.15,25.35,1,Forward
122.80,19.79,12.30,24.09,25.33,1,Forward
52.17,19.79,65.52,31.42,25.33,1,Forward
102.65,19.82,89.13,61.11,25.32,1,Forward
121.41,19.85,23.95,98.51,25.30,1,Forward
140.98,19.85,80.92,40.13,25.30,2,Forward
47.50,19.88,89.22,52.92,25.28,2,Forward
109.45,19.91,28.60,24.44,25.26,2,Forward
31.14,19.91,50.80,57.64,25.26,2,Forward
56.50,19.94,53.05,68.05,25.24,1,Forward
130.03,19.96,23.95,98.36,25.22,1,Forward
92.30,19.96,87.47,64.71,25.22,1,Forward
49.66,19.99,59.22,77.53,25.20,1,Forward
128.58,20.02,82.16,89.46,25.18,1,Forward
92.61,20.04,92.82,47.31,25.15,2,Forward
44.98,20.07,10.06,67.04,25.13,2,Forward
34.31,20.09,66.88,78.11,25.10,1,Forward
74.42,20.11,44.07,28.05,25.07,1,Forward
61.33,20.11,95.94,67.55,25.07,2,Forward
94.78,20.14,75.76,13.44,25.04,2,Forward
112.00,20.16,54.68,69.42,25.01,2,Forward
84.12,20.18,67.79,16.24,24.98,2,Forward
142.70,20.18,81.19,59.46,24.98,1,Forward
47.22,20.20,81.63,72.05,24.95,2,Forward
114.38,20.22,81.60,58.01,24.92,2,Forward
51.55,20.24,14.41,70.80,24.89,2,Forward
90.54,20.26,15.17,29.47,24.85,1,Forward
124.55,20.28,19.15,96.44,24.82,1,Forward
42.48,20.28,95.07,48.71,24.82,2,Forward
147.27,20.30,59.46,22.98,24.78,2,Forward
66.23,20.32,43.56,80.07,24.74,1,Forward
52.81,20.32,83.20,50.75,24.74,1,Forward
53.83,20.34,86.63,44.70,24.70,2,Forward
111.59,20.36,79.72,90.27,24.66,2,Forward
62.77,20.37,52.59,95.70,24.62,2,Forward
147.42,20.39,89.13,32.63,24.58,1,Forward
81.46,20.41,14.03,75.21,24.54,1,Forward
82.04,20.42,64.14,38.35,24.50,1,Forward
72.33,20.44,91.44,68.33,24.45,2,Forward
124.25,20.44,19.36,60.83,24.45,2,Forward
88.92,20.45,13.68,53.62,24.41,1,Forward
149.75,20.47,58.34,81.95,24.36,1,Forward
137.74,20.48,43.42,84.14,24.31,1,Forward
48.69,20.48,84.51,36.44,24.31,1,Forward
139.35,20.50,33.16,91.56,24.26,1,Forward
38.43,20.51,33.36,15.15,24.22,1,Forward
140.70,20.52,10.56,97.08,24.17,1,Forward
32.05,20.52,89.27,84.80,24.17,1,Forward
74.29,20.53,21.37,54.06,24.11,2,Forward
110.71,20.55,95.29,14.02,24.06,2,Forward
98.23,20.56,70.88,97.48,24.01,1,Forward
76.84,20.56,46.53,17.13,24.01,1,Forward
44.25,20.57,84.10,19.14,23.96,1,Forward
128.93,20.58,69.05,78.92,23.90,1,Forward
94.01,20.58,25.01,94.43,23.90,1,Forward
130.68,20.59,34.45,24.43,23.85,1,Forward
62.17,20.60,74.66,58.18,23.79,1,Forward
55.05,20.61,64.94,96.38,23.73,1,Forward
130.26,20.61,81.05,96.37,23.73,1,Forward
41.54,20.62,13.32,99.62,23.67,2,Forward
33.10,20.62,93.47,37.73,23.61,2,Forward
133.78,20.63,64.23,95.19,23.55,1,Forward
72.09,20.63,45.29,21.58,23.55,1,Forward
111.60,20.64,54.19,47.58,23.49,1,Forward
113.33,20.64,44.97,19.65,23.43,1,Forward
108.89,20.65,73.78,49.79,23.37,2,Forward
89.85,20.65,10.05,49.71,23.37,2,Forward
144.65,20.66,32.72,11.01,23.31,2,Forward
50.49,20.66,37.13,52.39,23.24,2,Forward
114.00,20.66,52.41,75.02,23.24,2,Forward
139.72,20.67,17.79,86.86,23.18,2,Forward
131.03,20.67,71.78,42.54,23.11,1,Forward
146.35,20.67,95.32,83.47,23.11,1,Forward
37.55,20.68,92.07,46.73,23.05,1,Forward
60.37,20.68,55.54,28.92,22.98,1,Forward
38.10,20.68,82.40,10.44,22.91,1,Forward
120.05,20.69,52.74,86.83,22.84,2,Forward
48.95,20.69,92.37,82.14,22.77,2,Forward
145.24,20.69,96.23,71.66,22.77,1,Forward
70.52,20.69,88.69,14.94,22.70,1,Forward
38.46,20.69,79.98,62.59,22.63,2,Forward
143.89,20.69,44.28,24.09,22.56,2,Forward
92.27,20.70,35.25,18.94,22.48,1,Forward
129.12,20.70,53.42,41.96,22.48,1,Forward
97.06,20.70,58.73,27.51,22.41,2,Forward
123.14,20.70,44.54,56.65,22.34,2,Forward
39.77,20.70,12.83,76.46,22.34,2,Forward
111.54,20.70,69.05,54.11,22.26,2,Forward
110.83,20.70,87.58,52.67,22.18,2,Forward
60.08,20.70,86.53,90.39,22.18,2,Forward
146.85,20.70,42.87,73.25,22.11,1,Forward
139.93,20.70,13.39,99.95,22.03,1,Forward
129.50,20.69,39.34,68.08,21.95,2,Forward
48.60,20.69,47.09,56.41,21.87,2,Forward
109.27,20.69,19.54,92.24,21.87,2,Forward
75.74,20.69,16.83,16.74,21.80,2,Forward
96.10,20.69,82.74,54.92,21.72,2,Forward
55.13,20.69,53.66,11.27,21.63,2,Forward
77.87,20.69,39.80,30.39,21.63,1,Forward
136.52,20.68,59.14,15.37,21.55,1,Forward
74.80,20.68,16.31,26.75,21.47,2,Forward
93.57,20.68,25.99,81.83,21.47,2,Forward
37.63,20.68,10.99,91.11,21.39,2,Forward
100.93,20.67,86.35,32.68,21.31,2,Forward
82.74,20.67,86.08,62.45,21.22,1,Forward
58.81,20.67,14.18,52.65,21.22,1,Forward
95.97,20.66,85.45,50.16,21.14,1,Forward
144.42,20.66,41.83,36.83,21.05,1,Forward
122.73,20.66,66.69,20.82,21.05,2,Forward
120.74,20.65,81.66,71.63,20.97,2,Forward
100.30,20.65,37.61,92.65,20.88,2,Forward
95.52,20.64,19.58,83.27,20.80,2,Forward
95.05,20.64,10.76,79.64,20.80,2,Forward
101.80,20.64,33.27,48.42,20.71,2,Forward
105.85,20.63,97.26,87.84,20.62,2,Forward
127.56,20.63,87.36,13.55,20.53,2,Forward
54.17,20.62,39.54,93.38,20.44,2,Forward
104.93,20.62,44.25,48.26,20.36,1,Forward
91.32,20.61,68.55,92.63,20.27,1,Forward
107.82,20.61,12.02,33.31,20.27,1,Forward
89.72,20.60,78.76,93.10,20.18,1,Forward
73.94,20.59,36.38,85.43,20.08,1,Forward
77.98,20.58,42.29,88.67,19.99,1,Forward
32.24,20.58,60.70,88.97,19.99,2,Forward
55.18,20.57,61.55,50.22,19.90,2,Forward
85.93,20.56,78.16,15.40,19.81,1,Forward
102.47,20.55,42.47,71.73,19.72,1,Forward
55.54,20.55,20.92,25.48,19.72,1,Forward
122.26,20.54,48.27,16.66,19.62,1,Forward
91.44,20.53,87.56,50.30,19.53,1,Forward
137.42,20.52,21.04,71.23,19.44,1,Forward
44.65,20.52,42.69,75.45,19.44,2,Forward
72.30,20.51,32.08,66.48,19.34,2,Forward
126.82,20.50,12.30,81.93,19.25,2,Forward
51.98,20.49,23.52,69.74,19.15,2,Forward
147.53,20.49,66.92,36.67,19.15,1,Forward
34.97,20.48,83.99,18.51,19.06,1,Forward
40.14,20.47,75.57,48.21,18.96,2,Forward
97.55,20.46,39.84,22.42,18.87,2,Forward
149.48,20.46,76.19,62.03,18.87,1,Forward
135.94,20.45,80.05,62.73,18.77,1,Forward
53.82,20.43,74.25,35.15,18.68,2,Forward
32.85,20.42,63.84,83.65,18.58,2,Forward
53.29,20.41,68.00,89.75,18.48,1,Forward
148.30,20.41,50.61,52.80,18.48,1,Forward
127.82,20.40,80.57,48.67,18.39,1,Forward
128.94,20.39,16.55,12.26,18.29,1,Forward
32.05,20.37,71.09,67.65,18.19,1,Forward
65.91,20.36,27.96,62.48,18.09,1,Forward
43.23,20.36,54.88,60.97,18.09,2,Forward
82.23,20.35,62.46,25.67,17.99,1,Forward
83.31,20.33,23.79,71.67,17.90,2,Forward
105.62,20.32,85.79,91.81,17.80,2,Forward
50.99,20.31,56.88,79.23,17.70,2,Forward
62.41,20.30,51.61,12.48,17.60,2,Forward
30.22,20.29,45.30,94.70,17.50,2,Forward
139.07,20.29,28.38,72.41,17.50,2,Forward
94.25,20.27,51.15,78.56,17.40,1,Forward
93.81,20.26,79.18,84.86,17.30,1,Forward
144.53,20.24,23.41,80.27,17.20,1,Forward
109.70,20.22,32.11,40.63,17.10,1,Forward
67.85,20.22,62.86,57.33,17.10,1,Forward
89.02,20.21,85.45,71.04,17.00,1,Forward
105.83,20.19,47.41,70.51,16.90,1,Forward
95.74,20.17,25.11,65.91,16.80,1,Forward
144.08,20.17,78.85,89.24,16.80,1,Forward
